Date,FacilityID,ProductID,VolumeInPallet
2025-10-05,F06,P026,183
2025-10-05,F06,P027,413
2025-10-05,F06,P028,406
2025-10-05,F06,P029,474
2025-10-05,F06,P030,192
2025-10-05,F06,P031,516
2025-10-05,F06,P032,151
2025-10-05,F06,P033,220
2025-10-05,F06,P034,284
2025-10-05,F06,P035,306
2025-10-05,F06,P036,429
2025-10-05,F06,P038,564
2025-10-05,F06,P039,62
2025-10-05,F06,P040,76
2025-10-05,F06,P041,317
2025-10-05,F06,P042,78
2025-10-05,F06,P043,338
2025-10-05,F06,P044,791
2025-10-05,F06,P045,119
2025-10-05,F06,P046,70
2025-10-05,F06,P047,284
2025-10-05,F06,P048,616
2025-10-05,F06,P049,229
2025-10-05,F06,P050,119
2025-10-05,F06,P051,433
2025-10-05,F06,P052,352
2025-10-05,F06,P053,14
2025-10-05,F06,P054,625
2025-10-05,F06,P055,90
2025-10-05,F06,P056,68
2025-10-05,F06,P057,156
2025-10-05,F06,P058,239
2025-10-05,F06,P059,359
2025-10-05,F06,P060,41
2025-10-05,F06,P061,515
2025-10-05,F06,P062,192
2025-10-05,F06,P063,94
2025-10-05,F06,P064,476
2025-10-05,F06,P065,166
2025-10-05,F06,P067,755
2025-10-05,F06,P068,188
2025-10-05,F06,P069,94
2025-10-05,F06,P070,302
2025-10-05,F06,P071,829
2025-10-05,F06,P073,585
2025-10-05,F06,P074,252
2025-10-05,F06,P075,364
2025-10-05,F06,P077,203
2025-10-05,F06,P078,93
2025-10-05,F06,P079,276
2025-10-05,F06,P080,233
2025-10-05,F06,P081,155
2025-10-05,F06,P082,47
2025-10-05,F06,P083,104
2025-10-05,F06,P084,928
2025-10-05,F06,P085,603
2025-10-05,F06,P086,598
2025-10-05,F06,P087,205
2025-10-05,F06,P088,11
2025-10-05,F06,P089,99
2025-10-05,F06,P090,40
2025-10-05,F06,P091,822
2025-10-05,F06,P092,31
2025-10-05,F06,P093,304
2025-10-05,F06,P094,778
2025-10-05,F06,P095,386
2025-10-05,F06,P096,59
2025-10-05,F06,P097,248
2025-10-05,F06,P098,576
2025-10-05,F06,P099,34
2025-10-05,F06,P100,113
2025-10-12,F01,P001,80
2025-10-12,F01,P002,16
2025-10-12,F01,P005,97
2025-10-12,F01,P006,360
2025-10-12,F01,P007,157
2025-10-12,F01,P008,41
2025-10-12,F01,P009,321
2025-10-12,F01,P010,101
2025-10-12,F01,P011,73
2025-10-12,F01,P013,339
2025-10-12,F01,P014,65
2025-10-12,F01,P015,66
2025-10-12,F01,P016,30
2025-10-12,F01,P017,44
2025-10-12,F01,P018,59
2025-10-12,F01,P019,87
2025-10-12,F01,P021,143
2025-10-12,F01,P022,34
2025-10-12,F01,P023,120
2025-10-12,F01,P024,99
2025-10-12,F01,P026,107
2025-10-12,F01,P027,24
2025-10-12,F01,P028,60
2025-10-12,F01,P029,245
2025-10-12,F01,P030,222
2025-10-12,F01,P031,549
2025-10-12,F01,P032,256
2025-10-12,F01,P033,180
2025-10-12,F01,P034,80
2025-10-12,F01,P035,276
2025-10-12,F01,P036,170
2025-10-12,F01,P037,28
2025-10-12,F01,P038,112
2025-10-12,F01,P039,24
2025-10-12,F01,P040,104
2025-10-12,F01,P041,207
2025-10-12,F01,P042,796
2025-10-12,F01,P043,37
2025-10-12,F01,P044,124
2025-10-12,F01,P045,48
2025-10-12,F01,P046,86
2025-10-12,F01,P047,22
2025-10-12,F01,P048,267
2025-10-12,F01,P049,137
2025-10-12,F01,P050,11
2025-10-12,F01,P051,274
2025-10-12,F01,P052,85
2025-10-12,F01,P054,233
2025-10-12,F01,P055,49
2025-10-12,F01,P056,277
2025-10-12,F01,P057,64
2025-10-12,F01,P058,39
2025-10-12,F01,P059,138
2025-10-12,F01,P060,98
2025-10-12,F01,P061,30
2025-10-12,F01,P062,165
2025-10-12,F01,P063,26
2025-10-12,F01,P064,8
2025-10-12,F01,P065,242
2025-10-12,F01,P066,18
2025-10-12,F01,P067,145
2025-10-12,F01,P068,36
2025-10-12,F01,P069,24
2025-10-12,F01,P070,325
2025-10-12,F01,P071,154
2025-10-12,F01,P072,61
2025-10-12,F01,P073,188
2025-10-12,F01,P074,54
2025-10-12,F01,P076,235
2025-10-12,F01,P077,337
2025-10-12,F01,P078,161
2025-10-12,F01,P080,734
2025-10-12,F01,P081,480
2025-10-12,F01,P082,185
2025-10-12,F01,P083,147
2025-10-12,F01,P084,47
2025-10-12,F01,P085,320
2025-10-12,F01,P086,427
2025-10-12,F01,P087,19
2025-10-12,F01,P088,96
2025-10-12,F01,P090,166
2025-10-12,F01,P092,71
2025-10-12,F01,P093,70
2025-10-12,F01,P094,129
2025-10-12,F01,P095,31
2025-10-12,F01,P096,68
2025-10-12,F01,P097,158
2025-10-12,F01,P098,275
2025-10-12,F01,P099,18
2025-10-12,F01,P100,23
2025-10-12,F02,P001,24
2025-10-12,F02,P002,12
2025-10-12,F02,P003,53
2025-10-12,F02,P004,53
2025-10-12,F02,P005,56
2025-10-12,F02,P008,25
2025-10-12,F02,P010,16
2025-10-12,F02,P011,24
2025-10-12,F02,P012,32
2025-10-12,F02,P013,60
2025-10-12,F02,P014,37
2025-10-12,F02,P016,38
2025-10-12,F02,P017,37
2025-10-12,F02,P018,19
2025-10-12,F02,P019,70
2025-10-12,F02,P021,42
2025-10-12,F02,P022,12
2025-10-12,F02,P023,14
2025-10-12,F02,P024,46
2025-10-12,F02,P026,66
2025-10-12,F02,P027,57
2025-10-12,F02,P028,15
2025-10-12,F02,P029,28
2025-10-12,F02,P030,27
2025-10-12,F02,P031,52
2025-10-12,F02,P032,49
2025-10-12,F02,P034,28
2025-10-12,F02,P036,39
2025-10-12,F02,P037,41
2025-10-12,F02,P038,33
2025-10-12,F02,P040,50
2025-10-12,F02,P042,34
2025-10-12,F02,P043,54
2025-10-12,F02,P044,55
2025-10-12,F02,P045,44
2025-10-12,F02,P046,22
2025-10-12,F02,P047,44
2025-10-12,F02,P049,33
2025-10-12,F02,P050,36
2025-10-12,F02,P051,30
2025-10-12,F02,P052,28
2025-10-12,F02,P053,21
2025-10-12,F02,P056,57
2025-10-12,F02,P057,35
2025-10-12,F02,P058,33
2025-10-12,F02,P059,55
2025-10-12,F02,P060,12
2025-10-12,F02,P061,17
2025-10-12,F02,P062,94
2025-10-12,F02,P063,47
2025-10-12,F02,P064,18
2025-10-12,F02,P065,95
2025-10-12,F02,P068,4
2025-10-12,F02,P069,27
2025-10-12,F02,P070,69
2025-10-12,F02,P071,49
2025-10-12,F02,P074,55
2025-10-12,F02,P075,13
2025-10-12,F02,P076,38
2025-10-12,F02,P077,17
2025-10-12,F02,P079,12
2025-10-12,F02,P081,117
2025-10-12,F02,P082,47
2025-10-12,F02,P084,12
2025-10-12,F02,P085,29
2025-10-12,F02,P087,46
2025-10-12,F02,P088,35
2025-10-12,F02,P089,20
2025-10-12,F02,P091,56
2025-10-12,F02,P092,14
2025-10-12,F02,P093,65
2025-10-12,F02,P094,25
2025-10-12,F02,P095,43
2025-10-12,F02,P096,10
2025-10-12,F02,P097,42
2025-10-12,F02,P098,15
2025-10-12,F02,P100,99
2025-10-12,F03,P001,123
2025-10-12,F03,P002,66
2025-10-12,F03,P003,79
2025-10-12,F03,P006,178
2025-10-12,F03,P007,74
2025-10-12,F03,P008,25
2025-10-12,F03,P009,29
2025-10-12,F03,P010,62
2025-10-12,F03,P011,97
2025-10-12,F03,P012,42
2025-10-12,F03,P013,43
2025-10-12,F03,P014,57
2025-10-12,F03,P015,44
2025-10-12,F03,P016,31
2025-10-12,F03,P017,7
2025-10-12,F03,P018,63
2025-10-12,F03,P019,34
2025-10-12,F03,P020,56
2025-10-12,F03,P022,119
2025-10-12,F03,P023,109
2025-10-12,F03,P024,78
2025-10-12,F03,P025,47
2025-10-12,F03,P026,67
2025-10-12,F03,P027,166
2025-10-12,F03,P028,52
2025-10-12,F03,P029,61
2025-10-12,F03,P030,72
2025-10-12,F03,P031,11
2025-10-12,F03,P032,14
2025-10-12,F03,P033,32
2025-10-12,F03,P034,32
2025-10-12,F03,P035,30
2025-10-12,F03,P036,46
2025-10-12,F03,P037,28
2025-10-12,F03,P038,92
2025-10-12,F03,P039,190
2025-10-12,F03,P040,78
2025-10-12,F03,P041,79
2025-10-12,F03,P042,79
2025-10-12,F03,P043,25
2025-10-12,F03,P044,182
2025-10-12,F03,P045,29
2025-10-12,F03,P046,56
2025-10-12,F03,P047,25
2025-10-12,F03,P048,93
2025-10-12,F03,P049,86
2025-10-12,F03,P050,95
2025-10-12,F03,P051,36
2025-10-12,F03,P052,75
2025-10-12,F03,P053,33
2025-10-12,F03,P054,53
2025-10-12,F03,P055,43
2025-10-12,F03,P056,98
2025-10-12,F03,P057,39
2025-10-12,F03,P058,104
2025-10-12,F03,P059,23
2025-10-12,F03,P060,78
2025-10-12,F03,P061,62
2025-10-12,F03,P062,61
2025-10-12,F03,P063,306
2025-10-12,F03,P064,53
2025-10-12,F03,P065,158
2025-10-12,F03,P066,62
2025-10-12,F03,P067,169
2025-10-12,F03,P068,102
2025-10-12,F03,P069,122
2025-10-12,F03,P070,142
2025-10-12,F03,P071,43
2025-10-12,F03,P072,88
2025-10-12,F03,P073,89
2025-10-12,F03,P074,176
2025-10-12,F03,P075,77
2025-10-12,F03,P076,99
2025-10-12,F03,P077,22
2025-10-12,F03,P078,55
2025-10-12,F03,P079,73
2025-10-12,F03,P080,35
2025-10-12,F03,P081,24
2025-10-12,F03,P082,36
2025-10-12,F03,P083,14
2025-10-12,F03,P084,19
2025-10-12,F03,P085,95
2025-10-12,F03,P086,81
2025-10-12,F03,P087,108
2025-10-12,F03,P088,78
2025-10-12,F03,P089,92
2025-10-12,F03,P090,19
2025-10-12,F03,P091,81
2025-10-12,F03,P092,25
2025-10-12,F03,P093,110
2025-10-12,F03,P094,182
2025-10-12,F03,P095,27
2025-10-12,F03,P096,56
2025-10-12,F03,P097,133
2025-10-12,F03,P098,82
2025-10-12,F03,P099,100
2025-10-12,F03,P100,32
2025-10-12,F04,P002,162
2025-10-12,F04,P003,1120
2025-10-12,F04,P004,149
2025-10-12,F04,P005,523
2025-10-12,F04,P006,1338
2025-10-12,F04,P007,513
2025-10-12,F04,P008,371
2025-10-12,F04,P009,125
2025-10-12,F04,P010,91
2025-10-12,F04,P011,48
2025-10-12,F04,P012,303
2025-10-12,F04,P013,385
2025-10-12,F04,P014,127
2025-10-12,F04,P015,172
2025-10-12,F04,P016,171
2025-10-12,F04,P018,237
2025-10-12,F04,P019,63
2025-10-12,F04,P020,61
2025-10-12,F04,P021,37
2025-10-12,F04,P022,203
2025-10-12,F04,P023,965
2025-10-12,F04,P024,82
2025-10-12,F04,P026,144
2025-10-12,F04,P027,264
2025-10-12,F04,P028,72
2025-10-12,F04,P029,348
2025-10-12,F04,P030,100
2025-10-12,F04,P031,145
2025-10-12,F04,P032,86
2025-10-12,F04,P033,644
2025-10-12,F04,P034,311
2025-10-12,F04,P035,220
2025-10-12,F04,P036,321
2025-10-12,F04,P037,973
2025-10-12,F04,P038,446
2025-10-12,F04,P039,46
2025-10-12,F04,P040,422
2025-10-12,F04,P041,73
2025-10-12,F04,P042,270
2025-10-12,F04,P043,245
2025-10-12,F04,P044,56
2025-10-12,F04,P045,1067
2025-10-12,F04,P046,259
2025-10-12,F04,P047,232
2025-10-12,F04,P048,43
2025-10-12,F04,P050,714
2025-10-12,F04,P051,230
2025-10-12,F04,P052,226
2025-10-12,F04,P053,119
2025-10-12,F04,P054,50
2025-10-12,F04,P055,256
2025-10-12,F04,P056,509
2025-10-12,F04,P057,389
2025-10-12,F04,P058,87
2025-10-12,F04,P059,48
2025-10-12,F04,P060,620
2025-10-12,F04,P061,681
2025-10-12,F04,P062,706
2025-10-12,F04,P063,101
2025-10-12,F04,P064,32
2025-10-12,F04,P065,221
2025-10-12,F04,P070,93
2025-10-12,F04,P071,178
2025-10-12,F04,P072,795
2025-10-12,F04,P073,210
2025-10-12,F04,P074,211
2025-10-12,F04,P075,519
2025-10-12,F04,P076,32
2025-10-12,F04,P077,360
2025-10-12,F04,P078,361
2025-10-12,F04,P079,108
2025-10-12,F04,P081,47
2025-10-12,F04,P082,204
2025-10-12,F04,P083,598
2025-10-12,F04,P084,776
2025-10-12,F04,P085,158
2025-10-12,F04,P086,1029
2025-10-12,F04,P087,171
2025-10-12,F04,P088,318
2025-10-12,F04,P089,28
2025-10-12,F04,P091,44
2025-10-12,F04,P092,170
2025-10-12,F04,P093,486
2025-10-12,F04,P094,223
2025-10-12,F04,P095,561
2025-10-12,F04,P096,848
2025-10-12,F04,P097,398
2025-10-12,F04,P098,132
2025-10-12,F04,P099,1274
2025-10-12,F05,P003,35
2025-10-12,F05,P005,1097
2025-10-12,F05,P008,1701
2025-10-12,F05,P009,259
2025-10-12,F05,P010,5
2025-10-12,F05,P011,849
2025-10-12,F05,P012,102
2025-10-12,F05,P015,1162
2025-10-12,F05,P018,412
2025-10-12,F05,P019,362
2025-10-12,F05,P020,154
2025-10-12,F05,P023,703
2025-10-12,F05,P026,1237
2025-10-12,F05,P029,201
2025-10-12,F05,P030,2378
2025-10-12,F05,P032,588
2025-10-12,F05,P034,575
2025-10-12,F05,P035,843
2025-10-12,F05,P037,911
2025-10-12,F05,P039,685
2025-10-12,F05,P041,236
2025-10-12,F05,P042,138
2025-10-12,F05,P044,373
2025-10-12,F05,P045,494
2025-10-12,F05,P046,40
2025-10-12,F05,P047,2369
2025-10-12,F05,P048,943
2025-10-12,F05,P049,1486
2025-10-12,F05,P050,1650
2025-10-12,F05,P051,470
2025-10-12,F05,P052,29
2025-10-12,F05,P055,849
2025-10-12,F05,P056,638
2025-10-12,F05,P057,103
2025-10-12,F05,P059,206
2025-10-12,F05,P061,443
2025-10-12,F05,P062,338
2025-10-12,F05,P064,1346
2025-10-12,F05,P065,1773
2025-10-12,F05,P067,942
2025-10-12,F05,P070,111
2025-10-12,F05,P071,3208
2025-10-12,F05,P072,1522
2025-10-12,F05,P077,91
2025-10-12,F05,P083,1724
2025-10-12,F05,P084,134
2025-10-12,F05,P085,245
2025-10-12,F05,P087,598
2025-10-12,F05,P089,2211
2025-10-12,F05,P090,736
2025-10-12,F05,P093,467
2025-10-12,F05,P094,237
2025-10-12,F05,P096,633
2025-10-12,F05,P097,639
2025-10-12,F06,P001,279
2025-10-12,F06,P004,619
2025-10-12,F06,P005,552
2025-10-12,F06,P006,180
2025-10-12,F06,P007,53
2025-10-12,F06,P008,106
2025-10-12,F06,P009,922
2025-10-12,F06,P010,1031
2025-10-12,F06,P011,1440
2025-10-12,F06,P012,532
2025-10-12,F06,P013,428
2025-10-12,F06,P014,144
2025-10-12,F06,P016,668
2025-10-12,F06,P017,155
2025-10-12,F06,P018,407
2025-10-12,F06,P019,43
2025-10-12,F06,P020,379
2025-10-12,F06,P021,492
2025-10-12,F06,P022,84
2025-10-12,F06,P023,1043
2025-10-12,F06,P024,111
2025-10-12,F06,P026,11
2025-10-12,F06,P027,66
2025-10-12,F06,P028,645
2025-10-12,F06,P029,368
2025-10-12,F06,P030,1698
2025-10-12,F06,P031,88
2025-10-12,F06,P032,93
2025-10-12,F06,P033,22
2025-10-12,F06,P034,585
2025-10-12,F06,P035,18
2025-10-12,F06,P036,359
2025-10-12,F06,P037,50
2025-10-12,F06,P038,137
2025-10-12,F06,P039,178
2025-10-12,F06,P040,550
2025-10-12,F06,P041,124
2025-10-12,F06,P042,240
2025-10-12,F06,P044,141
2025-10-12,F06,P045,193
2025-10-12,F06,P046,142
2025-10-12,F06,P047,162
2025-10-12,F06,P048,71
2025-10-12,F06,P049,152
2025-10-12,F06,P051,641
2025-10-12,F06,P052,284
2025-10-12,F06,P053,484
2025-10-12,F06,P055,2144
2025-10-12,F06,P056,22
2025-10-12,F06,P057,77
2025-10-12,F06,P058,111
2025-10-12,F06,P059,430
2025-10-12,F06,P060,459
2025-10-12,F06,P061,167
2025-10-12,F06,P062,151
2025-10-12,F06,P063,84
2025-10-12,F06,P064,67
2025-10-12,F06,P065,118
2025-10-12,F06,P066,466
2025-10-12,F06,P067,19
2025-10-12,F06,P068,28
2025-10-12,F06,P069,661
2025-10-12,F06,P070,652
2025-10-12,F06,P071,134
2025-10-12,F06,P072,196
2025-10-12,F06,P073,156
2025-10-12,F06,P074,202
2025-10-12,F06,P075,1045
2025-10-12,F06,P076,1573
2025-10-12,F06,P077,2558
2025-10-12,F06,P081,287
2025-10-12,F06,P082,77
2025-10-12,F06,P083,145
2025-10-12,F06,P084,29
2025-10-12,F06,P085,258
2025-10-12,F06,P086,359
2025-10-12,F06,P087,574
2025-10-12,F06,P088,96
2025-10-12,F06,P089,245
2025-10-12,F06,P090,1172
2025-10-12,F06,P092,103
2025-10-12,F06,P093,142
2025-10-12,F06,P094,795
2025-10-12,F06,P095,604
2025-10-12,F06,P096,298
2025-10-12,F06,P097,852
2025-10-12,F06,P098,280
2025-10-12,F06,P099,404
2025-10-12,F06,P100,1586
2025-10-19,F01,P001,124
2025-10-19,F01,P002,63
2025-10-19,F01,P004,51
2025-10-19,F01,P005,286
2025-10-19,F01,P006,65
2025-10-19,F01,P007,62
2025-10-19,F01,P008,88
2025-10-19,F01,P009,54
2025-10-19,F01,P010,276
2025-10-19,F01,P011,119
2025-10-19,F01,P012,18
2025-10-19,F01,P013,168
2025-10-19,F01,P014,84
2025-10-19,F01,P015,217
2025-10-19,F01,P016,176
2025-10-19,F01,P017,23
2025-10-19,F01,P019,216
2025-10-19,F01,P020,59
2025-10-19,F01,P021,40
2025-10-19,F01,P022,41
2025-10-19,F01,P023,57
2025-10-19,F01,P024,173
2025-10-19,F01,P026,91
2025-10-19,F01,P028,246
2025-10-19,F01,P029,176
2025-10-19,F01,P030,146
2025-10-19,F01,P031,99
2025-10-19,F01,P032,91
2025-10-19,F01,P033,84
2025-10-19,F01,P034,163
2025-10-19,F01,P035,103
2025-10-19,F01,P037,167
2025-10-19,F01,P038,220
2025-10-19,F01,P039,46
2025-10-19,F01,P040,151
2025-10-19,F01,P041,701
2025-10-19,F01,P042,124
2025-10-19,F01,P044,212
2025-10-19,F01,P045,154
2025-10-19,F01,P046,400
2025-10-19,F01,P047,52
2025-10-19,F01,P049,255
2025-10-19,F01,P050,197
2025-10-19,F01,P051,119
2025-10-19,F01,P052,365
2025-10-19,F01,P053,134
2025-10-19,F01,P054,96
2025-10-19,F01,P057,35
2025-10-19,F01,P058,289
2025-10-19,F01,P059,49
2025-10-19,F01,P060,330
2025-10-19,F01,P061,45
2025-10-19,F01,P062,262
2025-10-19,F01,P063,241
2025-10-19,F01,P064,46
2025-10-19,F01,P065,89
2025-10-19,F01,P066,274
2025-10-19,F01,P067,61
2025-10-19,F01,P068,23
2025-10-19,F01,P069,36
2025-10-19,F01,P070,126
2025-10-19,F01,P071,246
2025-10-19,F01,P072,28
2025-10-19,F01,P073,101
2025-10-19,F01,P074,30
2025-10-19,F01,P075,306
2025-10-19,F01,P076,267
2025-10-19,F01,P077,123
2025-10-19,F01,P078,44
2025-10-19,F01,P079,248
2025-10-19,F01,P080,11
2025-10-19,F01,P081,23
2025-10-19,F01,P082,149
2025-10-19,F01,P083,33
2025-10-19,F01,P084,56
2025-10-19,F01,P085,288
2025-10-19,F01,P086,114
2025-10-19,F01,P088,440
2025-10-19,F01,P089,150
2025-10-19,F01,P090,124
2025-10-19,F01,P091,146
2025-10-19,F01,P092,7
2025-10-19,F01,P093,163
2025-10-19,F01,P094,61
2025-10-19,F01,P095,225
2025-10-19,F01,P096,44
2025-10-19,F01,P097,49
2025-10-19,F01,P098,120
2025-10-19,F01,P099,74
2025-10-19,F01,P100,154
2025-10-19,F02,P001,87
2025-10-19,F02,P002,22
2025-10-19,F02,P003,72
2025-10-19,F02,P004,44
2025-10-19,F02,P005,200
2025-10-19,F02,P008,109
2025-10-19,F02,P010,15
2025-10-19,F02,P012,129
2025-10-19,F02,P013,83
2025-10-19,F02,P014,60
2025-10-19,F02,P018,45
2025-10-19,F02,P019,48
2025-10-19,F02,P021,128
2025-10-19,F02,P022,14
2025-10-19,F02,P023,127
2025-10-19,F02,P024,9
2025-10-19,F02,P026,141
2025-10-19,F02,P027,22
2025-10-19,F02,P029,131
2025-10-19,F02,P030,8
2025-10-19,F02,P031,139
2025-10-19,F02,P032,120
2025-10-19,F02,P034,39
2025-10-19,F02,P035,50
2025-10-19,F02,P036,23
2025-10-19,F02,P037,39
2025-10-19,F02,P038,64
2025-10-19,F02,P041,73
2025-10-19,F02,P042,52
2025-10-19,F02,P043,54
2025-10-19,F02,P044,77
2025-10-19,F02,P045,33
2025-10-19,F02,P046,131
2025-10-19,F02,P047,162
2025-10-19,F02,P048,36
2025-10-19,F02,P049,60
2025-10-19,F02,P050,29
2025-10-19,F02,P052,2
2025-10-19,F02,P053,9
2025-10-19,F02,P055,134
2025-10-19,F02,P056,43
2025-10-19,F02,P057,22
2025-10-19,F02,P058,45
2025-10-19,F02,P059,74
2025-10-19,F02,P061,29
2025-10-19,F02,P062,31
2025-10-19,F02,P063,177
2025-10-19,F02,P064,35
2025-10-19,F02,P065,19
2025-10-19,F02,P068,79
2025-10-19,F02,P069,140
2025-10-19,F02,P070,76
2025-10-19,F02,P071,77
2025-10-19,F02,P074,12
2025-10-19,F02,P075,24
2025-10-19,F02,P076,28
2025-10-19,F02,P079,57
2025-10-19,F02,P080,191
2025-10-19,F02,P081,116
2025-10-19,F02,P082,19
2025-10-19,F02,P083,80
2025-10-19,F02,P084,50
2025-10-19,F02,P085,6
2025-10-19,F02,P087,41
2025-10-19,F02,P088,54
2025-10-19,F02,P089,30
2025-10-19,F02,P091,94
2025-10-19,F02,P092,64
2025-10-19,F02,P093,25
2025-10-19,F02,P094,29
2025-10-19,F02,P095,79
2025-10-19,F02,P096,72
2025-10-19,F02,P097,97
2025-10-19,F02,P098,54
2025-10-19,F02,P099,41
2025-10-19,F02,P100,67
2025-10-19,F03,P001,63
2025-10-19,F03,P002,90
2025-10-19,F03,P003,66
2025-10-19,F03,P004,153
2025-10-19,F03,P006,37
2025-10-19,F03,P007,77
2025-10-19,F03,P008,172
2025-10-19,F03,P009,50
2025-10-19,F03,P010,250
2025-10-19,F03,P011,214
2025-10-19,F03,P012,68
2025-10-19,F03,P013,157
2025-10-19,F03,P014,63
2025-10-19,F03,P016,39
2025-10-19,F03,P017,25
2025-10-19,F03,P018,61
2025-10-19,F03,P019,61
2025-10-19,F03,P020,42
2025-10-19,F03,P021,275
2025-10-19,F03,P022,121
2025-10-19,F03,P023,156
2025-10-19,F03,P024,49
2025-10-19,F03,P025,60
2025-10-19,F03,P026,69
2025-10-19,F03,P027,76
2025-10-19,F03,P028,58
2025-10-19,F03,P029,45
2025-10-19,F03,P030,91
2025-10-19,F03,P032,110
2025-10-19,F03,P033,103
2025-10-19,F03,P034,140
2025-10-19,F03,P035,16
2025-10-19,F03,P036,52
2025-10-19,F03,P037,60
2025-10-19,F03,P038,104
2025-10-19,F03,P039,55
2025-10-19,F03,P040,45
2025-10-19,F03,P041,106
2025-10-19,F03,P042,84
2025-10-19,F03,P043,73
2025-10-19,F03,P044,47
2025-10-19,F03,P045,22
2025-10-19,F03,P046,329
2025-10-19,F03,P047,164
2025-10-19,F03,P048,24
2025-10-19,F03,P049,147
2025-10-19,F03,P050,299
2025-10-19,F03,P051,72
2025-10-19,F03,P052,339
2025-10-19,F03,P053,18
2025-10-19,F03,P054,88
2025-10-19,F03,P055,46
2025-10-19,F03,P056,64
2025-10-19,F03,P057,110
2025-10-19,F03,P058,288
2025-10-19,F03,P059,42
2025-10-19,F03,P060,37
2025-10-19,F03,P061,73
2025-10-19,F03,P062,136
2025-10-19,F03,P063,38
2025-10-19,F03,P064,388
2025-10-19,F03,P065,31
2025-10-19,F03,P066,51
2025-10-19,F03,P067,156
2025-10-19,F03,P068,24
2025-10-19,F03,P069,99
2025-10-19,F03,P070,246
2025-10-19,F03,P071,173
2025-10-19,F03,P072,147
2025-10-19,F03,P073,67
2025-10-19,F03,P074,172
2025-10-19,F03,P075,124
2025-10-19,F03,P076,228
2025-10-19,F03,P077,49
2025-10-19,F03,P078,56
2025-10-19,F03,P079,315
2025-10-19,F03,P080,224
2025-10-19,F03,P081,86
2025-10-19,F03,P082,100
2025-10-19,F03,P083,127
2025-10-19,F03,P084,41
2025-10-19,F03,P085,57
2025-10-19,F03,P086,92
2025-10-19,F03,P087,157
2025-10-19,F03,P088,76
2025-10-19,F03,P089,266
2025-10-19,F03,P090,79
2025-10-19,F03,P091,162
2025-10-19,F03,P092,83
2025-10-19,F03,P093,48
2025-10-19,F03,P094,76
2025-10-19,F03,P095,55
2025-10-19,F03,P096,84
2025-10-19,F03,P097,129
2025-10-19,F03,P098,315
2025-10-19,F03,P099,164
2025-10-19,F03,P100,77
2025-10-19,F04,P001,2004
2025-10-19,F04,P002,203
2025-10-19,F04,P003,31
2025-10-19,F04,P005,230
2025-10-19,F04,P006,507
2025-10-19,F04,P007,941
2025-10-19,F04,P008,147
2025-10-19,F04,P009,205
2025-10-19,F04,P010,1599
2025-10-19,F04,P012,757
2025-10-19,F04,P013,619
2025-10-19,F04,P014,60
2025-10-19,F04,P015,97
2025-10-19,F04,P016,590
2025-10-19,F04,P018,765
2025-10-19,F04,P020,216
2025-10-19,F04,P022,54
2025-10-19,F04,P023,99
2025-10-19,F04,P024,468
2025-10-19,F04,P025,71
2025-10-19,F04,P026,95
2025-10-19,F04,P027,427
2025-10-19,F04,P028,1134
2025-10-19,F04,P029,1018
2025-10-19,F04,P030,134
2025-10-19,F04,P031,291
2025-10-19,F04,P032,72
2025-10-19,F04,P033,162
2025-10-19,F04,P034,348
2025-10-19,F04,P035,80
2025-10-19,F04,P036,590
2025-10-19,F04,P037,626
2025-10-19,F04,P038,473
2025-10-19,F04,P039,203
2025-10-19,F04,P040,164
2025-10-19,F04,P041,165
2025-10-19,F04,P042,488
2025-10-19,F04,P043,292
2025-10-19,F04,P044,1162
2025-10-19,F04,P045,36
2025-10-19,F04,P046,283
2025-10-19,F04,P047,171
2025-10-19,F04,P048,587
2025-10-19,F04,P050,595
2025-10-19,F04,P051,601
2025-10-19,F04,P052,217
2025-10-19,F04,P053,120
2025-10-19,F04,P054,222
2025-10-19,F04,P055,357
2025-10-19,F04,P056,312
2025-10-19,F04,P057,322
2025-10-19,F04,P058,313
2025-10-19,F04,P059,274
2025-10-19,F04,P061,342
2025-10-19,F04,P062,30
2025-10-19,F04,P065,147
2025-10-19,F04,P067,215
2025-10-19,F04,P068,281
2025-10-19,F04,P069,464
2025-10-19,F04,P070,600
2025-10-19,F04,P071,198
2025-10-19,F04,P072,278
2025-10-19,F04,P073,908
2025-10-19,F04,P074,73
2025-10-19,F04,P075,315
2025-10-19,F04,P076,573
2025-10-19,F04,P077,498
2025-10-19,F04,P079,55
2025-10-19,F04,P080,118
2025-10-19,F04,P081,183
2025-10-19,F04,P082,401
2025-10-19,F04,P083,342
2025-10-19,F04,P084,86
2025-10-19,F04,P085,44
2025-10-19,F04,P087,237
2025-10-19,F04,P088,318
2025-10-19,F04,P089,118
2025-10-19,F04,P091,882
2025-10-19,F04,P092,114
2025-10-19,F04,P093,278
2025-10-19,F04,P094,329
2025-10-19,F04,P095,323
2025-10-19,F04,P096,83
2025-10-19,F04,P097,169
2025-10-19,F04,P098,185
2025-10-19,F04,P099,209
2025-10-19,F05,P003,239
2025-10-19,F05,P005,1412
2025-10-19,F05,P008,310
2025-10-19,F05,P009,182
2025-10-19,F05,P010,1549
2025-10-19,F05,P011,436
2025-10-19,F05,P012,648
2025-10-19,F05,P014,1697
2025-10-19,F05,P015,447
2025-10-19,F05,P018,836
2025-10-19,F05,P019,1650
2025-10-19,F05,P020,1425
2025-10-19,F05,P021,213
